timestamp;posX;posY;posZ;rotW;rotX;rotY;rotZ;controllerLeftPosX;controllerLeftPosY;controllerLeftPosZ;controllerLeftRotW;controllerLeftRotX;controllerLeftRotY;controllerLeftRotZ;controllerRightPosX;controllerRightPosY;controllerRightPosZ;controllerRightRotW;controllerRightRotX;controllerRightRotY;controllerRightRotZ;
46.337;-1.652;1.600;-1.302;0.848;0.000;-0.530;0.000;-1.652;1.600;-1.302;0.848;0.000;-0.530;0.000;-1.652;1.600;-1.302;0.848;0.000;-0.530;0.000;
46.390;-1.720;1.600;-1.269;0.875;0.000;-0.485;0.000;-1.720;1.600;-1.269;0.875;0.000;-0.485;0.000;-1.720;1.600;-1.269;0.875;0.000;-0.485;0.000;
46.440;-1.767;1.600;-1.250;0.891;0.000;-0.454;0.000;-1.767;1.600;-1.250;0.891;0.000;-0.454;0.000;-1.767;1.600;-1.250;0.891;0.000;-0.454;0.000;
46.500;-1.842;1.600;-1.223;0.914;0.000;-0.407;0.000;-1.842;1.600;-1.223;0.914;0.000;-0.407;0.000;-1.842;1.600;-1.223;0.914;0.000;-0.407;0.000;
46.553;-1.922;1.600;-1.198;0.934;0.000;-0.358;0.000;-1.922;1.600;-1.198;0.934;0.000;-0.358;0.000;-1.922;1.600;-1.198;0.934;0.000;-0.358;0.000;
46.606;-2.010;1.600;-1.174;0.951;0.000;-0.309;0.000;-2.010;1.600;-1.174;0.951;0.000;-0.309;0.000;-2.010;1.600;-1.174;0.951;0.000;-0.309;0.000;
46.665;-2.107;1.600;-1.149;0.966;0.000;-0.259;0.000;-2.107;1.600;-1.149;0.966;0.000;-0.259;0.000;-2.107;1.600;-1.149;0.966;0.000;-0.259;0.000;
46.715;-2.174;1.600;-1.129;0.974;0.000;-0.225;0.000;-2.174;1.600;-1.129;0.974;0.000;-0.225;0.000;-2.174;1.600;-1.129;0.974;0.000;-0.225;0.000;
46.766;-2.272;1.600;-1.095;0.985;0.000;-0.174;0.000;-2.272;1.600;-1.095;0.985;0.000;-0.174;0.000;-2.272;1.600;-1.095;0.985;0.000;-0.174;0.000;
46.818;-2.332;1.600;-1.073;0.990;0.000;-0.139;0.000;-2.332;1.600;-1.073;0.990;0.000;-0.139;0.000;-2.332;1.600;-1.073;0.990;0.000;-0.139;0.000;
46.869;-2.417;1.600;-1.043;0.996;0.000;-0.087;0.000;-2.417;1.600;-1.043;0.996;0.000;-0.087;0.000;-2.417;1.600;-1.043;0.996;0.000;-0.087;0.000;
46.922;-2.470;1.600;-1.026;0.999;0.000;-0.052;0.000;-2.470;1.600;-1.026;0.999;0.000;-0.052;0.000;-2.470;1.600;-1.026;0.999;0.000;-0.052;0.000;
46.975;-2.547;1.600;-1.005;1.000;0.000;0.000;0.000;-2.547;1.600;-1.005;1.000;0.000;0.000;0.000;-2.547;1.600;-1.005;1.000;0.000;0.000;0.000;
47.026;-2.622;1.600;-0.989;0.999;0.000;0.052;0.000;-2.622;1.600;-0.989;0.999;0.000;0.052;0.000;-2.622;1.600;-0.989;0.999;0.000;0.052;0.000;
47.079;-2.671;1.600;-0.981;0.996;0.000;0.087;0.000;-2.671;1.600;-0.981;0.996;0.000;0.087;0.000;-2.671;1.600;-0.981;0.996;0.000;0.087;0.000;
47.132;-2.744;1.600;-0.966;0.990;0.000;0.139;0.000;-2.744;1.600;-0.966;0.990;0.000;0.139;0.000;-2.744;1.600;-0.966;0.990;0.000;0.139;0.000;
47.183;-2.816;1.600;-0.943;0.982;0.000;0.191;0.000;-2.816;1.600;-0.943;0.982;0.000;0.191;0.000;-2.816;1.600;-0.943;0.982;0.000;0.191;0.000;
47.234;-2.862;1.600;-0.923;0.974;0.000;0.225;0.000;-2.862;1.600;-0.923;0.974;0.000;0.225;0.000;-2.862;1.600;-0.923;0.974;0.000;0.225;0.000;
47.288;-2.928;1.600;-0.888;0.961;0.000;0.276;0.000;-2.928;1.600;-0.888;0.961;0.000;0.276;0.000;-2.928;1.600;-0.888;0.961;0.000;0.276;0.000;
