timestamp;posX;posY;posZ;rotW;rotX;rotY;rotZ;controllerLeftPosX;controllerLeftPosY;controllerLeftPosZ;controllerLeftRotW;controllerLeftRotX;controllerLeftRotY;controllerLeftRotZ;controllerRightPosX;controllerRightPosY;controllerRightPosZ;controllerRightRotW;controllerRightRotX;controllerRightRotY;controllerRightRotZ;
103.847;-1.295;1.600;0.504;-0.891;0.000;-0.454;0.000;-1.295;1.600;0.504;-0.891;0.000;-0.454;0.000;-1.295;1.600;0.504;-0.891;0.000;-0.454;0.000;
103.899;-1.301;1.600;0.560;-0.875;0.000;-0.485;0.000;-1.301;1.600;0.560;-0.875;0.000;-0.485;0.000;-1.301;1.600;0.560;-0.875;0.000;-0.485;0.000;
103.953;-1.312;1.600;0.641;-0.848;0.000;-0.530;0.000;-1.312;1.600;0.641;-0.848;0.000;-0.530;0.000;-1.312;1.600;0.641;-0.848;0.000;-0.530;0.000;
104.008;-1.332;1.600;0.714;-0.819;0.000;-0.574;0.000;-1.332;1.600;0.714;-0.819;0.000;-0.574;0.000;-1.332;1.600;0.714;-0.819;0.000;-0.574;0.000;
104.060;-1.353;1.600;0.760;-0.799;0.000;-0.602;0.000;-1.353;1.600;0.760;-0.799;0.000;-0.602;0.000;-1.353;1.600;0.760;-0.799;0.000;-0.602;0.000;
104.113;-1.389;1.600;0.828;-0.766;0.000;-0.643;0.000;-1.389;1.600;0.828;-0.766;0.000;-0.643;0.000;-1.389;1.600;0.828;-0.766;0.000;-0.643;0.000;
104.166;-1.432;1.600;0.898;-0.731;0.000;-0.682;0.000;-1.432;1.600;0.898;-0.731;0.000;-0.682;0.000;-1.432;1.600;0.898;-0.731;0.000;-0.682;0.000;
104.218;-1.464;1.600;0.947;-0.707;0.000;-0.707;0.000;-1.464;1.600;0.947;-0.707;0.000;-0.707;0.000;-1.464;1.600;0.947;-0.707;0.000;-0.707;0.000;
104.269;-1.516;1.600;1.024;-0.669;0.000;-0.743;0.000;-1.516;1.600;1.024;-0.669;0.000;-0.743;0.000;-1.516;1.600;1.024;-0.669;0.000;-0.743;0.000;
104.321;-1.555;1.600;1.079;-0.643;0.000;-0.766;0.000;-1.555;1.600;1.079;-0.643;0.000;-0.766;0.000;-1.555;1.600;1.079;-0.643;0.000;-0.766;0.000;
