timestamp;posX;posY;posZ;rotW;rotX;rotY;rotZ;controllerLeftPosX;controllerLeftPosY;controllerLeftPosZ;controllerLeftRotW;controllerLeftRotX;controllerLeftRotY;controllerLeftRotZ;controllerRightPosX;controllerRightPosY;controllerRightPosZ;controllerRightRotW;controllerRightRotX;controllerRightRotY;controllerRightRotZ;
49.135;-0.946;1.600;-0.137;-0.839;0.000;-0.545;0.000;-0.946;1.600;-0.137;-0.839;0.000;-0.545;0.000;-0.946;1.600;-0.137;-0.839;0.000;-0.545;0.000;
49.189;-0.943;1.600;-0.055;-0.809;0.000;-0.588;0.000;-0.943;1.600;-0.055;-0.809;0.000;-0.588;0.000;-0.943;1.600;-0.055;-0.809;0.000;-0.588;0.000;
49.239;-0.959;1.600;-0.007;-0.788;0.000;-0.616;0.000;-0.959;1.600;-0.007;-0.788;0.000;-0.616;0.000;-0.959;1.600;-0.007;-0.788;0.000;-0.616;0.000;
49.290;-0.987;1.600;0.064;-0.755;0.000;-0.656;0.000;-0.987;1.600;0.064;-0.755;0.000;-0.656;0.000;-0.987;1.600;0.064;-0.755;0.000;-0.656;0.000;
49.342;-1.008;1.600;0.111;-0.731;0.000;-0.682;0.000;-1.008;1.600;0.111;-0.731;0.000;-0.682;0.000;-1.008;1.600;0.111;-0.731;0.000;-0.682;0.000;
49.392;-1.046;1.600;0.185;-0.695;0.000;-0.719;0.000;-1.046;1.600;0.185;-0.695;0.000;-0.719;0.000;-1.046;1.600;0.185;-0.695;0.000;-0.719;0.000;
49.442;-1.074;1.600;0.237;-0.669;0.000;-0.743;0.000;-1.074;1.600;0.237;-0.669;0.000;-0.743;0.000;-1.074;1.600;0.237;-0.669;0.000;-0.743;0.000;
49.494;-1.120;1.600;0.319;-0.629;0.000;-0.777;0.000;-1.120;1.600;0.319;-0.629;0.000;-0.777;0.000;-1.120;1.600;0.319;-0.629;0.000;-0.777;0.000;
49.545;-1.155;1.600;0.376;-0.602;0.000;-0.799;0.000;-1.155;1.600;0.376;-0.602;0.000;-0.799;0.000;-1.155;1.600;0.376;-0.602;0.000;-0.799;0.000;
49.596;-1.206;1.600;0.462;-0.559;0.000;-0.829;0.000;-1.206;1.600;0.462;-0.559;0.000;-0.829;0.000;-1.206;1.600;0.462;-0.559;0.000;-0.829;0.000;
49.647;-1.244;1.600;0.560;-0.515;0.000;-0.857;0.000;-1.244;1.600;0.560;-0.515;0.000;-0.857;0.000;-1.244;1.600;0.560;-0.515;0.000;-0.857;0.000;
49.697;-1.263;1.600;0.628;-0.485;0.000;-0.875;0.000;-1.263;1.600;0.628;-0.485;0.000;-0.875;0.000;-1.263;1.600;0.628;-0.485;0.000;-0.875;0.000;
49.750;-1.284;1.600;0.732;-0.438;0.000;-0.899;0.000;-1.284;1.600;0.732;-0.438;0.000;-0.899;0.000;-1.284;1.600;0.732;-0.438;0.000;-0.899;0.000;
49.803;-1.294;1.600;0.798;-0.407;0.000;-0.914;0.000;-1.294;1.600;0.798;-0.407;0.000;-0.914;0.000;-1.294;1.600;0.798;-0.407;0.000;-0.914;0.000;
49.858;-1.309;1.600;0.891;-0.358;0.000;-0.934;0.000;-1.309;1.600;0.891;-0.358;0.000;-0.934;0.000;-1.309;1.600;0.891;-0.358;0.000;-0.934;0.000;
49.910;-1.325;1.600;0.976;-0.309;0.000;-0.951;0.000;-1.325;1.600;0.976;-0.309;0.000;-0.951;0.000;-1.325;1.600;0.976;-0.309;0.000;-0.951;0.000;
49.961;-1.336;1.600;1.029;-0.292;0.000;-0.956;0.000;-1.336;1.600;1.029;-0.292;0.000;-0.956;0.000;-1.336;1.600;1.029;-0.292;0.000;-0.956;0.000;
